file,AUC_original,AUC_KNN,AUC_Sep,Recall_original,Recall_KNN,Recall_Sep,Brier_original,Brier_KNN,Brier_Sep,popt_original,popt_KNN,popt_Sep,pf_original,pf_KNN,pf_Sep
camel-1.2.csv,0.5424520481070442,0.6015696912663723,0.6033321225958211,0.13120012517602875,0.225,0.3270569620253164,0.2324935287790001,0.24488758251386689,0.2550935771915396,0.46228273794048325,0.5334294438582642,0.5318705396647123,0.08389352582900966,0.0779310344827586,0.1726264510779436
derby-10.2.1.6.csv,0.748342171379089,0.7633737761670536,0.753378021731478,0.3268787878787879,0.4569609452976593,0.4673333333333334,0.18481566690391044,0.18967857428833684,0.19672077303962945,0.45728083120794294,0.49377865525832865,0.502548020100552,0.06798774482985004,0.0986185707988088,0.12433702281454705
derby-10.3.1.4.csv,0.761057230855644,0.7603146607148028,0.7544436399928502,0.2794511378848728,0.3971831902159771,0.4196774193548387,0.17401892310415684,0.18312778317286404,0.18752986454434925,0.4411361163152903,0.5096611678462861,0.5144485812243521,0.0474502068700086,0.08089141773352296,0.10242843576176905
eclipse34_debug.csv,0.6867751525805927,0.7119159528995596,0.7079365079365079,0.2,0.24032738095238088,0.27636896342695494,0.17235803118064297,0.18052227689057238,0.1889315933771087,0.4800027472307681,0.46006065023997805,0.48334780001223826,0.03703871662604155,0.04116650190651035,0.07679487179487175
prop-1-164.csv,0.6687568845,0.685699918,0.71001454,0.1556460175,0.21459622750000001,0.30240824,0.07658274200000001,0.070918123,0.0696168995,0.5698741715,0.6500292935,0.6710222745000001,0.006729777,0.0055226865,0.014234971499999999
prop-1-44.csv,0.7394235985,0.8433074435,0.8577426795,0.250976663,0.3146517995,0.38110807,0.0717907065,0.067140773,0.0644322685,0.639475276,0.7275269154999999,0.7566392675,0.018386471,0.012240356,0.016214214
prop-1-92.csv,0.7900322545,0.818497153,0.8131361235,0.6216878555,0.629989944,0.6080200840000001,0.179417409,0.16919508449999998,0.169741147,0.6059636795000001,0.636707655,0.6377713435000001,0.174169826,0.1442488145,0.156855819
prop-2-256.csv,0.755303525,0.8607410280000001,0.8722780795,0.091816733,0.6027522935,0.6233110925,0.19528062200000001,0.145329503,0.13648228550000002,0.592834238,0.737785884,0.7354841855,0.040750139,0.0993249395,0.098950807
prop-3-318.csv,0.8959254507286839,0.9175494842474679,0.9192034997530608,0.5041666666666667,0.541212744090442,0.5869747899159664,0.07082470958606775,0.06787882193443355,0.0689552177040158,0.744266790899965,0.7913706328845735,0.7945338988066104,0.01881421406035105,0.0160115359965819,0.0303430079155672
prop-4-355.csv,0.7744218250417181,0.8255551880719433,0.8288741124950949,0.421960402094561,0.5330553261767135,0.5770868347338936,0.1879245888384135,0.15613305877564046,0.15464627476652504,0.592643181391366,0.6372896674698458,0.6487669674555525,0.10117913357038236,0.08295961119490525,0.10644467682125319
prop-5-121.csv,0.7046327666530654,0.6947590919555691,0.7076281957209194,0.046890788962300756,0.15276899888170364,0.2137931034482758,0.10010948770129785,0.10367582642977215,0.1065389424993412,0.5403683393527233,0.6350646027758329,0.6360333361269741,0.0,0.0105859948719225,0.02562929598611205
prop-5-157.csv,0.7551286850490202,0.6811674622174861,0.7146747151345896,0.01094890510948905,0.1190432084471819,0.2129168596572487,0.10055831334883014,0.10774415133873655,0.11301847703850885,0.5153500467374978,0.47126595784321157,0.516607103648947,0.0,0.006707710304902701,0.0328482820552684
prop-5-185.csv,0.6950280655000001,0.717282871,0.723595194,0.0473080315,0.132697947,0.1784511785,0.0721157035,0.0740668995,0.076467845,0.545578444,0.630605704,0.632138475,0.002267672,0.007191013,0.0181602055
prop-5-4.csv,0.6493740688412648,0.6832273037609216,0.6989290621068265,0.03755951331334855,0.07849284928492845,0.1333333333333333,0.0674031752149247,0.0681449976200973,0.0710286694026243,0.585510762612856,0.6652311974208744,0.6722346918124544,0.0016757462581786001,0.00332640850232775,0.0109015154178826
prop-5-40.csv,0.8433303818093192,0.8309185114033164,0.8356076235956185,0.09293833746110365,0.40510127531882967,0.43953269726304056,0.08517128715268095,0.07449489648170385,0.07742269089578704,0.6274770303462583,0.7141323234020018,0.7160188419156289,0.0049079762811256,0.0123051681706316,0.02174986826021265
prop-5-85.csv,0.7861340412203437,0.8238776256973677,0.8242357629496531,0.312630977329015,0.43955460864211526,0.4752502201937705,0.149910181300849,0.14043683804861512,0.14249625743880912,0.6148552698076952,0.6680485787931788,0.6666140209165741,0.03482858333129115,0.04893705635231055,0.0724910811925207
xalan-2.5.csv,0.6160712484872932,0.6805490934486753,0.677659372560133,0.4791505791505791,0.5923401493021746,0.5853741496598639,0.24340883359147636,0.247015018899678,0.24652486317615196,0.4354158170987934,0.4415024366851684,0.45397788101385106,0.33554083885209707,0.3578817733990147,0.36245805369127515
xalan-2.6.csv,0.782615918,0.788442869,0.7914543945,0.577922078,0.593851571,0.624621212,0.18505093150000002,0.1957433965,0.196057477,0.2919154505,0.30076036,0.311019671,0.135000911,0.153297683,0.178571429
